product_id,brand,category,rating,review_text,review_date
100943,Dell,Fashion,4.9,Meets expectations,2025-11-08
100944,Sony,Fashion,4.9,"Not bad, not great",2025-11-30
100945,HP,Appliances,3.6,Poor quality,2025-11-15
100946,Puma,Electronics,2.6,Decent for the price,2025-11-07
100947,Samsung,Appliances,3.8,"Excellent product, very satisfied",2025-10-27
100948,Sony,Fashion,4.5,Works perfectly,2025-12-05
100949,Apple,Appliances,4.5,Stopped working quickly,2025-10-31
100950,Nike,Home,4.8,Not worth the price,2025-12-09
100951,Dell,Appliances,4.1,"Not bad, not great",2025-12-19
100952,LG,Appliances,2.8,Poor quality,2025-11-24
100953,Nike,Fashion,4.4,"Excellent product, very satisfied",2025-12-15
100954,LG,Appliances,4.0,Very disappointed,2025-11-15
100955,Samsung,Fashion,4.2,Poor quality,2025-11-10
100956,Boat,Home,4.3,Quality is really good,2025-11-23
100957,Dell,Fashion,2.8,Very disappointed,2025-11-12
100958,Apple,Fashion,3.5,Stopped working quickly,2025-11-23
100959,Puma,Appliances,2.9,Decent for the price,2025-11-04
100960,Apple,Appliances,3.8,Stopped working quickly,2025-10-26
100961,Puma,Appliances,4.9,Very disappointed,2025-12-05
100962,Apple,Fashion,3.2,"Not bad, not great",2025-11-15
100963,Puma,Appliances,2.7,Average quality,2025-12-10
100964,Boat,Electronics,4.0,Quality is really good,2025-11-21
100965,Boat,Appliances,2.5,Not worth the price,2025-12-20
100966,Dell,Home,3.3,Very disappointed,2025-12-11
100967,Nike,Appliances,4.8,Poor quality,2025-11-28
100968,Nike,Fashion,3.2,Product is okay,2025-11-21
100969,Samsung,Appliances,4.1,Stopped working quickly,2025-11-10
100970,Dell,Electronics,2.7,Not worth the price,2025-12-08
100971,Puma,Appliances,3.8,Decent for the price,2025-11-28
100972,Puma,Electronics,4.9,Highly recommended,2025-10-28
100973,Nike,Electronics,4.5,Average quality,2025-12-15
100974,Dell,Appliances,2.9,Decent for the price,2025-12-10
100975,Dell,Home,3.6,Not worth the price,2025-11-01
100976,Apple,Fashion,2.6,Average quality,2025-11-05
100977,Samsung,Appliances,4.4,Decent for the price,2025-10-31
100978,Samsung,Electronics,2.8,Not worth the price,2025-12-09
100979,HP,Home,3.6,"Excellent product, very satisfied",2025-12-18
100980,Nike,Appliances,3.5,Poor quality,2025-12-20
100981,Nike,Appliances,4.1,Product is okay,2025-12-07
100982,Samsung,Appliances,4.4,Stopped working quickly,2025-11-14
100983,Boat,Home,3.0,"Excellent product, very satisfied",2025-12-11
100984,Apple,Home,4.5,Stopped working quickly,2025-12-12
100985,Dell,Home,3.6,Bad experience,2025-12-21
100986,Samsung,Appliances,4.2,Poor quality,2025-10-29
100987,Dell,Appliances,3.5,Decent for the price,2025-10-26
100988,Apple,Fashion,4.0,Average quality,2025-12-08
100989,Dell,Fashion,2.5,"Excellent product, very satisfied",2025-12-03
100990,Apple,Appliances,3.2,Product is okay,2025-12-09
100991,Dell,Electronics,4.6,Stopped working quickly,2025-12-01
100992,Samsung,Electronics,3.3,Meets expectations,2025-11-30
100993,Apple,Home,3.6,Very disappointed,2025-12-16
100994,Boat,Electronics,4.7,Not worth the price,2025-11-30
100995,Boat,Home,3.8,Not worth the price,2025-12-06
100996,Samsung,Appliances,4.2,Product is okay,2025-11-08
100997,Boat,Home,3.1,Highly recommended,2025-12-25
100998,Samsung,Fashion,4.7,Decent for the price,2025-11-13
100999,Samsung,Home,4.6,Worth the money,2025-12-21
101000,Sony,Home,3.1,Quality is really good,2025-11-03
101001,Nike,Fashion,3.7,"Not bad, not great",2025-11-27
101002,Samsung,Appliances,4.2,"Excellent product, very satisfied",2025-11-03
101003,HP,Home,4.2,Poor quality,2025-12-23
101004,HP,Appliances,4.0,Decent for the price,2025-11-16
101005,Nike,Home,4.1,Meets expectations,2025-11-12
101006,Puma,Fashion,3.7,Works perfectly,2025-11-25
101007,Dell,Fashion,3.5,Worth the money,2025-11-15
101008,Puma,Fashion,3.8,Meets expectations,2025-11-24
101009,Apple,Appliances,3.2,Bad experience,2025-12-16
101010,Dell,Electronics,3.5,Stopped working quickly,2025-11-25
101011,Apple,Appliances,3.9,"Not bad, not great",2025-12-16
101012,HP,Appliances,3.2,Worth the money,2025-12-19
101013,Samsung,Home,3.1,Works perfectly,2025-12-01
101014,Puma,Home,4.9,Stopped working quickly,2025-11-12
101015,Samsung,Appliances,2.8,Average quality,2025-11-18
101016,Sony,Home,4.6,Meets expectations,2025-12-20
101017,Nike,Appliances,4.8,Decent for the price,2025-11-06
101018,HP,Home,4.7,Highly recommended,2025-12-22
101019,Nike,Fashion,3.5,Poor quality,2025-12-01
101020,Samsung,Home,3.7,"Not bad, not great",2025-12-25
101021,LG,Home,4.9,Bad experience,2025-11-14
101022,Nike,Fashion,2.8,"Not bad, not great",2025-12-01
101023,Boat,Appliances,4.3,Highly recommended,2025-11-09
101024,Puma,Fashion,3.0,Decent for the price,2025-10-29
101025,HP,Appliances,4.4,Product is okay,2025-11-04
101026,Boat,Fashion,4.2,Works perfectly,2025-12-04
101027,Dell,Appliances,4.0,Highly recommended,2025-12-16
101028,Dell,Appliances,3.5,Average quality,2025-12-01
101029,Puma,Home,3.7,Quality is really good,2025-11-20
101030,LG,Electronics,4.6,Worth the money,2025-12-21
101031,Samsung,Appliances,3.4,Not worth the price,2025-11-13
101032,Apple,Electronics,2.9,"Not bad, not great",2025-12-15
101033,Dell,Home,3.4,Very disappointed,2025-11-14
101034,HP,Fashion,4.4,Stopped working quickly,2025-11-22
101035,Boat,Home,3.5,Meets expectations,2025-12-14
101036,Nike,Electronics,4.2,Stopped working quickly,2025-12-23
101037,Dell,Appliances,4.4,Bad experience,2025-12-19
101038,Samsung,Appliances,4.3,"Excellent product, very satisfied",2025-11-20
101039,Sony,Fashion,3.5,Poor quality,2025-12-01
101040,Nike,Electronics,3.0,Highly recommended,2025-11-11
101041,Samsung,Electronics,3.8,Works perfectly,2025-12-14
101042,Puma,Fashion,3.5,Worth the money,2025-10-31
101043,LG,Appliances,3.3,Worth the money,2025-12-16
101044,Boat,Electronics,3.5,Poor quality,2025-12-04
101045,HP,Fashion,4.3,Not worth the price,2025-11-29
101046,Samsung,Fashion,2.9,Meets expectations,2025-11-08
101047,Apple,Electronics,4.3,Stopped working quickly,2025-11-12
101048,Dell,Appliances,3.6,Quality is really good,2025-11-29
101049,Apple,Fashion,4.3,Poor quality,2025-12-12
101050,Boat,Electronics,3.5,"Excellent product, very satisfied",2025-11-19
101051,LG,Electronics,4.4,Decent for the price,2025-12-13
101052,Dell,Appliances,2.7,Bad experience,2025-11-12
101053,Sony,Home,2.6,Quality is really good,2025-11-01
101054,HP,Home,3.4,Decent for the price,2025-11-19
101055,Sony,Fashion,4.5,Quality is really good,2025-12-16
101056,Dell,Fashion,2.7,Quality is really good,2025-12-20
101057,Boat,Appliances,2.7,Decent for the price,2025-11-27
101058,Nike,Appliances,3.1,Worth the money,2025-12-19
101059,Nike,Home,3.6,Poor quality,2025-11-19
101060,Dell,Electronics,4.7,Decent for the price,2025-12-11
101061,Puma,Appliances,3.7,Product is okay,2025-12-03
101062,Dell,Electronics,3.1,Quality is really good,2025-11-11
101063,Samsung,Home,3.2,Stopped working quickly,2025-11-19
101064,Samsung,Home,2.7,Not worth the price,2025-11-19
101065,Dell,Home,2.9,Stopped working quickly,2025-12-11
101066,Nike,Home,4.3,"Not bad, not great",2025-11-01
101067,Dell,Appliances,5.0,Product is okay,2025-12-16
101068,Nike,Appliances,2.9,Meets expectations,2025-11-08
101069,Samsung,Home,3.4,Worth the money,2025-12-17
101070,HP,Appliances,4.6,Average quality,2025-12-17
101071,Dell,Appliances,4.2,Poor quality,2025-12-16
101072,Samsung,Appliances,3.5,Worth the money,2025-11-22
101073,Sony,Home,3.0,Highly recommended,2025-12-07
101074,Puma,Appliances,4.4,Decent for the price,2025-10-30
101075,Nike,Fashion,4.7,Stopped working quickly,2025-11-02
101076,HP,Fashion,3.7,Quality is really good,2025-12-25
101077,LG,Electronics,4.1,Poor quality,2025-12-15
101078,Apple,Fashion,4.8,"Not bad, not great",2025-11-23
101079,Boat,Appliances,2.9,Not worth the price,2025-11-29
101080,Samsung,Home,4.0,Meets expectations,2025-12-01
101081,Sony,Appliances,3.6,Stopped working quickly,2025-12-12
101082,HP,Electronics,2.7,Meets expectations,2025-11-29
101083,Sony,Appliances,2.9,Meets expectations,2025-10-30
101084,Puma,Fashion,4.5,Meets expectations,2025-11-09
101085,Samsung,Fashion,2.5,Average quality,2025-11-09
101086,HP,Electronics,2.6,Stopped working quickly,2025-12-14
101087,LG,Fashion,3.8,Bad experience,2025-11-21
101088,Dell,Appliances,4.0,Average quality,2025-11-26
101089,Puma,Electronics,2.7,Average quality,2025-10-27
101090,LG,Home,3.8,Decent for the price,2025-11-07
101091,Nike,Appliances,3.8,Average quality,2025-11-29
101092,Dell,Electronics,4.4,Bad experience,2025-12-14
101093,Sony,Electronics,2.7,Average quality,2025-11-07
101094,Dell,Fashion,2.6,"Not bad, not great",2025-11-19
101095,Apple,Fashion,2.6,Worth the money,2025-11-28
101096,Boat,Fashion,4.6,Not worth the price,2025-11-19
101097,Nike,Home,3.5,Bad experience,2025-12-16
101098,Sony,Electronics,3.6,"Excellent product, very satisfied",2025-12-12
101099,Nike,Fashion,2.6,Works perfectly,2025-12-13
101100,Sony,Electronics,2.8,Stopped working quickly,2025-12-14
101101,LG,Fashion,2.8,Meets expectations,2025-12-22
101102,Puma,Appliances,3.4,Decent for the price,2025-12-12
101103,Nike,Appliances,2.6,Very disappointed,2025-12-14
101104,Puma,Appliances,3.2,Product is okay,2025-11-25
101105,Boat,Appliances,4.5,Average quality,2025-12-11
101106,Dell,Appliances,2.9,Average quality,2025-12-20
101107,HP,Home,3.1,Highly recommended,2025-12-22
101108,Puma,Fashion,3.7,"Excellent product, very satisfied",2025-11-27
101109,Nike,Home,3.0,Stopped working quickly,2025-11-18
101110,Boat,Home,2.8,"Not bad, not great",2025-12-25
101111,Dell,Electronics,3.9,Product is okay,2025-11-22
101112,HP,Electronics,3.0,Works perfectly,2025-12-08
101113,Boat,Fashion,3.5,Average quality,2025-11-15
101114,Samsung,Appliances,2.8,"Not bad, not great",2025-11-01
101115,Puma,Electronics,2.7,Stopped working quickly,2025-11-18
101116,LG,Home,3.3,"Not bad, not great",2025-11-24
101117,LG,Home,3.3,"Not bad, not great",2025-11-09
101118,Apple,Appliances,2.8,Decent for the price,2025-11-06
101119,Nike,Fashion,4.0,"Excellent product, very satisfied",2025-11-17
101120,Nike,Appliances,3.4,Poor quality,2025-11-08
101121,Apple,Electronics,3.0,Poor quality,2025-11-28
101122,Sony,Home,3.8,Bad experience,2025-12-08
101123,Puma,Fashion,3.3,"Excellent product, very satisfied",2025-12-11
101124,Apple,Electronics,3.1,Not worth the price,2025-12-16
101125,Puma,Fashion,4.9,Highly recommended,2025-12-15
101126,Nike,Appliances,3.4,Product is okay,2025-12-01
101127,Boat,Home,4.8,Not worth the price,2025-11-21
101128,Puma,Appliances,2.8,Meets expectations,2025-10-31
101129,Puma,Electronics,4.0,Product is okay,2025-11-06
101130,Nike,Fashion,5.0,Average quality,2025-11-20
101131,Apple,Appliances,4.8,Poor quality,2025-11-12
101132,Apple,Electronics,4.8,Poor quality,2025-10-26
101133,Dell,Electronics,4.3,Works perfectly,2025-11-13
101134,Apple,Electronics,4.5,Works perfectly,2025-12-22
101135,Dell,Home,2.6,Stopped working quickly,2025-11-10
101136,Puma,Appliances,3.8,Very disappointed,2025-11-28
101137,Apple,Home,2.9,Average quality,2025-12-13
101138,Dell,Electronics,2.6,Meets expectations,2025-12-01
101139,Apple,Home,3.4,Not worth the price,2025-12-20
101140,Samsung,Fashion,4.1,Quality is really good,2025-10-28
101141,Apple,Fashion,4.4,Poor quality,2025-10-26
101142,Boat,Electronics,3.8,Quality is really good,2025-11-09
101143,Apple,Home,2.6,Not worth the price,2025-11-30
101144,Puma,Appliances,4.0,Decent for the price,2025-11-16
101145,LG,Electronics,2.8,Poor quality,2025-11-01
101146,Puma,Electronics,3.8,Highly recommended,2025-10-29
101147,Nike,Fashion,3.7,Very disappointed,2025-12-10
101148,Dell,Appliances,2.8,Average quality,2025-11-17
101149,Boat,Home,3.8,Product is okay,2025-11-07
101150,HP,Electronics,3.3,Bad experience,2025-11-16
101151,Apple,Fashion,4.9,Works perfectly,2025-12-02
101152,Dell,Electronics,4.8,Product is okay,2025-12-17
101153,Boat,Electronics,3.2,Works perfectly,2025-11-06
101154,Puma,Appliances,2.8,Decent for the price,2025-11-02
101155,Nike,Fashion,4.2,Worth the money,2025-11-06
101156,HP,Fashion,3.7,Meets expectations,2025-11-18
101157,Nike,Home,3.8,Average quality,2025-12-13
101158,Boat,Fashion,3.6,Bad experience,2025-11-13
101159,Sony,Appliances,2.9,Product is okay,2025-10-30
101160,Nike,Appliances,4.9,Stopped working quickly,2025-12-14
101161,Boat,Fashion,4.8,Worth the money,2025-11-15
101162,Samsung,Appliances,2.6,Average quality,2025-11-07
101163,Samsung,Fashion,2.9,Average quality,2025-12-06
101164,HP,Appliances,3.2,Very disappointed,2025-11-15
101165,HP,Appliances,2.5,Decent for the price,2025-11-30
101166,HP,Electronics,3.9,Works perfectly,2025-11-19
101167,Sony,Home,4.4,Average quality,2025-11-23
101168,Puma,Appliances,2.9,Bad experience,2025-12-11
101169,LG,Fashion,3.3,Not worth the price,2025-11-25
101170,Nike,Appliances,3.2,Meets expectations,2025-11-22
101171,Apple,Appliances,2.8,Stopped working quickly,2025-11-06
101172,Dell,Fashion,3.9,Decent for the price,2025-10-27
101173,Apple,Home,2.9,Decent for the price,2025-12-15
101174,Samsung,Electronics,2.8,"Not bad, not great",2025-12-09
101175,Sony,Appliances,2.5,Not worth the price,2025-11-13
101176,Nike,Fashion,4.3,"Excellent product, very satisfied",2025-11-09
101177,Boat,Appliances,4.8,Very disappointed,2025-12-22
101178,Dell,Home,4.1,Very disappointed,2025-11-12
101179,Sony,Home,3.1,Decent for the price,2025-10-31
101180,Nike,Fashion,5.0,Not worth the price,2025-11-02
101181,Sony,Home,2.8,Meets expectations,2025-11-20
101182,LG,Home,4.1,Product is okay,2025-12-01
101183,Nike,Appliances,5.0,Decent for the price,2025-12-16
101184,HP,Electronics,3.4,Worth the money,2025-11-07
101185,Samsung,Fashion,2.6,Product is okay,2025-12-15
101186,Apple,Appliances,4.9,Bad experience,2025-12-15
101187,Dell,Appliances,4.0,Worth the money,2025-11-05
101188,LG,Appliances,2.5,Not worth the price,2025-12-03
101189,LG,Home,4.8,Works perfectly,2025-12-24
101190,Sony,Electronics,3.8,Worth the money,2025-11-04
101191,Apple,Electronics,4.3,Poor quality,2025-11-11
101192,Nike,Appliances,4.6,Worth the money,2025-12-05
101193,Puma,Fashion,3.5,Bad experience,2025-10-28
101194,LG,Electronics,3.5,"Not bad, not great",2025-11-30
101195,Puma,Electronics,4.9,Meets expectations,2025-11-17
101196,LG,Fashion,2.8,Decent for the price,2025-11-05
101197,Dell,Appliances,4.8,Stopped working quickly,2025-10-26
101198,Boat,Fashion,2.7,Worth the money,2025-10-31
101199,HP,Home,2.8,"Not bad, not great",2025-12-25
101200,Nike,Home,3.8,Not worth the price,2025-11-20
101201,Dell,Electronics,4.9,"Not bad, not great",2025-12-01
101202,Dell,Electronics,3.2,Highly recommended,2025-12-06
101203,LG,Home,3.0,Average quality,2025-12-04
101204,Puma,Fashion,4.7,Worth the money,2025-11-13
101205,Boat,Fashion,4.2,Product is okay,2025-11-25
101206,Sony,Appliances,2.6,"Not bad, not great",2025-11-12
101207,Apple,Fashion,4.5,Bad experience,2025-10-29
101208,Samsung,Fashion,2.6,Product is okay,2025-11-26
101209,LG,Appliances,3.5,Worth the money,2025-11-22
101210,HP,Home,4.7,Highly recommended,2025-11-05
101211,Samsung,Home,4.1,Highly recommended,2025-11-14
101212,Nike,Appliances,4.7,Bad experience,2025-11-03
101213,HP,Home,4.4,Decent for the price,2025-11-01
101214,Sony,Electronics,4.2,Worth the money,2025-12-12
101215,LG,Electronics,4.9,"Excellent product, very satisfied",2025-12-23
101216,Nike,Electronics,4.0,Works perfectly,2025-10-30
101217,Apple,Electronics,3.8,Poor quality,2025-12-06
101218,Dell,Fashion,4.3,Product is okay,2025-11-19
101219,Boat,Fashion,3.6,"Not bad, not great",2025-11-17
101220,Apple,Electronics,4.4,"Not bad, not great",2025-11-29
101221,Puma,Appliances,4.2,"Excellent product, very satisfied",2025-12-13
101222,Samsung,Appliances,4.1,Product is okay,2025-12-14
101223,Nike,Home,3.7,Works perfectly,2025-12-05
101224,Puma,Appliances,4.7,Works perfectly,2025-12-18
101225,Nike,Fashion,4.2,Meets expectations,2025-11-23
101226,Dell,Home,3.1,Meets expectations,2025-12-19
101227,HP,Electronics,3.2,Highly recommended,2025-12-18
101228,Sony,Appliances,3.0,Bad experience,2025-12-01
101229,Dell,Fashion,4.1,Product is okay,2025-11-14
101230,Samsung,Electronics,3.4,Poor quality,2025-12-21
101231,Nike,Home,4.3,Average quality,2025-12-09
101232,Dell,Appliances,3.1,Decent for the price,2025-12-01
101233,Dell,Home,4.2,"Excellent product, very satisfied",2025-12-05
101234,Nike,Electronics,4.5,Very disappointed,2025-12-05
101235,Dell,Fashion,3.1,Bad experience,2025-11-24
101236,LG,Fashion,4.1,Bad experience,2025-11-18
101237,Samsung,Fashion,4.8,Product is okay,2025-12-10
101238,Puma,Fashion,4.4,Average quality,2025-12-12
101239,Puma,Home,3.1,Worth the money,2025-12-21
101240,Dell,Appliances,4.6,Quality is really good,2025-10-27
101241,Puma,Fashion,4.9,Meets expectations,2025-11-20
101242,LG,Fashion,2.8,Not worth the price,2025-11-15
101243,LG,Fashion,4.5,Decent for the price,2025-12-25
101244,Apple,Appliances,4.1,Stopped working quickly,2025-11-01
101245,Nike,Home,5.0,Product is okay,2025-11-12
101246,Puma,Electronics,3.7,Quality is really good,2025-12-16
101247,LG,Appliances,4.9,Decent for the price,2025-11-12
101248,Dell,Fashion,4.3,"Excellent product, very satisfied",2025-10-27
101249,Boat,Appliances,4.4,Very disappointed,2025-12-13
101250,Nike,Fashion,2.9,Works perfectly,2025-12-13
101251,Boat,Electronics,3.1,Very disappointed,2025-12-10
101252,Nike,Home,3.6,Stopped working quickly,2025-12-02
101253,Samsung,Appliances,4.6,"Excellent product, very satisfied",2025-12-18
101254,Nike,Fashion,4.3,Not worth the price,2025-12-11
101255,Puma,Home,4.4,Decent for the price,2025-12-14
101256,Apple,Appliances,4.2,Quality is really good,2025-12-11
101257,Samsung,Appliances,4.0,Meets expectations,2025-11-08
101258,Dell,Electronics,3.9,Average quality,2025-12-24
101259,Boat,Fashion,4.6,Stopped working quickly,2025-10-27
101260,Samsung,Electronics,3.5,Highly recommended,2025-10-26
101261,Sony,Home,2.9,Meets expectations,2025-11-11
101262,Nike,Home,4.3,Bad experience,2025-11-10
101263,Samsung,Appliances,4.4,Product is okay,2025-11-16
101264,Samsung,Home,3.8,Poor quality,2025-12-02
101265,Dell,Home,4.2,Works perfectly,2025-12-17
101266,Samsung,Home,4.8,Very disappointed,2025-11-23
101267,LG,Fashion,3.0,Average quality,2025-12-21
101268,Boat,Fashion,2.7,Works perfectly,2025-10-29
101269,Sony,Fashion,4.5,Highly recommended,2025-11-14
101270,Boat,Fashion,4.2,Poor quality,2025-10-30
101271,Puma,Fashion,4.7,Product is okay,2025-11-04
101272,Dell,Electronics,4.8,Average quality,2025-11-13
101273,HP,Home,3.9,Not worth the price,2025-10-30
101274,LG,Appliances,3.8,Works perfectly,2025-12-07
101275,HP,Fashion,3.7,Poor quality,2025-11-25
101276,Nike,Home,3.6,Very disappointed,2025-11-20
101277,LG,Home,2.9,"Not bad, not great",2025-11-25
101278,HP,Fashion,2.7,Very disappointed,2025-12-24
101279,HP,Electronics,4.0,Not worth the price,2025-12-19
101280,Nike,Home,2.6,Product is okay,2025-11-12
101281,HP,Appliances,3.2,Product is okay,2025-12-06
101282,Dell,Appliances,2.5,Quality is really good,2025-11-29
101283,Sony,Fashion,4.8,Not worth the price,2025-11-01
101284,Nike,Electronics,4.5,"Not bad, not great",2025-11-20
101285,Puma,Home,4.6,Bad experience,2025-12-09
101286,Samsung,Electronics,2.7,Worth the money,2025-11-19
101287,Samsung,Appliances,2.8,Highly recommended,2025-10-28
101288,Samsung,Appliances,4.1,Quality is really good,2025-12-03
101289,Puma,Home,5.0,Stopped working quickly,2025-12-17
101290,Nike,Home,3.0,Stopped working quickly,2025-11-20
101291,Samsung,Fashion,4.7,Decent for the price,2025-10-27
101292,HP,Electronics,4.9,Meets expectations,2025-11-29
101293,Samsung,Electronics,2.6,Average quality,2025-12-01
101294,LG,Fashion,3.2,Not worth the price,2025-12-18
101295,Boat,Home,3.9,"Excellent product, very satisfied",2025-11-10
101296,Samsung,Appliances,2.9,Average quality,2025-12-02
101297,Boat,Appliances,4.6,Not worth the price,2025-11-16
101298,Apple,Fashion,3.8,Works perfectly,2025-12-03
101299,LG,Home,2.5,Meets expectations,2025-12-01
101300,Boat,Home,4.2,Very disappointed,2025-10-31
101301,LG,Appliances,3.1,"Not bad, not great",2025-12-08
101302,Boat,Electronics,2.5,Poor quality,2025-12-15
101303,Apple,Fashion,3.1,Stopped working quickly,2025-12-04
101304,Nike,Appliances,4.0,Works perfectly,2025-12-16
101305,Sony,Home,4.6,Product is okay,2025-12-19
101306,Nike,Electronics,4.2,Product is okay,2025-12-04
101307,Nike,Electronics,3.1,Stopped working quickly,2025-11-02
101308,Dell,Fashion,4.2,Bad experience,2025-11-19
101309,Puma,Home,3.3,Average quality,2025-11-30
101310,Sony,Home,3.4,Works perfectly,2025-11-14
101311,Nike,Home,2.8,Worth the money,2025-11-26
101312,Nike,Electronics,3.8,Product is okay,2025-12-25
101313,Boat,Electronics,2.9,Bad experience,2025-12-14
101314,Sony,Appliances,4.1,Bad experience,2025-11-17
101315,Apple,Electronics,2.7,Highly recommended,2025-11-10
101316,LG,Appliances,4.3,Highly recommended,2025-11-14
101317,Boat,Electronics,3.4,Not worth the price,2025-11-22
101318,Apple,Fashion,2.7,Worth the money,2025-12-22
101319,Puma,Fashion,4.7,Meets expectations,2025-10-31
101320,Apple,Electronics,4.9,Worth the money,2025-11-03
101321,LG,Fashion,4.9,Works perfectly,2025-10-30
101322,Nike,Appliances,4.0,Meets expectations,2025-11-27
101323,Boat,Home,4.8,Highly recommended,2025-12-21
101324,Nike,Fashion,4.4,Product is okay,2025-12-22
101325,Nike,Electronics,3.5,"Excellent product, very satisfied",2025-11-08
101326,Nike,Appliances,3.7,Meets expectations,2025-11-10
101327,Apple,Home,4.8,Works perfectly,2025-12-20
101328,Dell,Fashion,3.5,Meets expectations,2025-12-15
101329,HP,Appliances,4.1,Bad experience,2025-12-25
101330,Dell,Fashion,4.8,Quality is really good,2025-11-01
101331,Apple,Appliances,3.3,"Excellent product, very satisfied",2025-12-07
101332,Nike,Fashion,3.8,Stopped working quickly,2025-11-08
101333,Dell,Electronics,4.9,Poor quality,2025-11-22
101334,Nike,Home,2.9,Works perfectly,2025-10-30
101335,Boat,Electronics,3.3,"Not bad, not great",2025-10-31
101336,Apple,Fashion,4.9,Stopped working quickly,2025-11-24
101337,Apple,Fashion,5.0,Not worth the price,2025-12-20
101338,Samsung,Home,5.0,Works perfectly,2025-12-09
101339,Boat,Home,3.5,Highly recommended,2025-12-24
101340,Apple,Fashion,4.2,Bad experience,2025-11-16
101341,Dell,Fashion,3.4,"Excellent product, very satisfied",2025-11-30
101342,Sony,Appliances,2.9,Worth the money,2025-11-30
101343,Nike,Home,4.3,Works perfectly,2025-10-27
101344,HP,Home,4.4,Bad experience,2025-11-18
101345,Samsung,Electronics,4.6,"Not bad, not great",2025-11-15
101346,Samsung,Appliances,3.0,Highly recommended,2025-12-24
101347,Puma,Electronics,4.2,Not worth the price,2025-11-15
101348,Apple,Home,4.2,Not worth the price,2025-12-17
101349,Sony,Appliances,4.2,Highly recommended,2025-12-07
101350,Sony,Home,3.8,Bad experience,2025-12-19
101351,Samsung,Electronics,4.9,Meets expectations,2025-11-14
101352,Samsung,Home,4.7,Worth the money,2025-11-10
101353,Dell,Appliances,3.4,Meets expectations,2025-11-15
101354,Samsung,Home,3.9,Highly recommended,2025-11-15
101355,Dell,Appliances,4.3,Bad experience,2025-11-15
101356,Boat,Appliances,3.2,Works perfectly,2025-11-30
101357,Apple,Electronics,3.0,Bad experience,2025-12-08
101358,Boat,Appliances,3.3,Poor quality,2025-11-05
101359,Boat,Electronics,3.5,Stopped working quickly,2025-12-21
101360,Apple,Home,4.0,Meets expectations,2025-12-15
101361,Samsung,Home,3.9,Decent for the price,2025-12-23
101362,Samsung,Electronics,4.5,Quality is really good,2025-11-12
101363,Puma,Fashion,2.8,Decent for the price,2025-10-28
101364,Puma,Electronics,3.3,Quality is really good,2025-12-18
101365,HP,Electronics,4.6,Meets expectations,2025-11-21
101366,Apple,Electronics,4.2,Product is okay,2025-12-15
101367,LG,Electronics,2.6,Poor quality,2025-11-13
101368,HP,Appliances,3.5,Poor quality,2025-11-14
101369,Puma,Home,4.0,Meets expectations,2025-10-27
101370,HP,Electronics,3.7,"Not bad, not great",2025-12-15
101371,Nike,Home,3.4,Meets expectations,2025-12-16
101372,Boat,Appliances,3.4,Works perfectly,2025-12-06
101373,Dell,Appliances,3.5,Very disappointed,2025-10-30
101374,Nike,Fashion,4.3,Stopped working quickly,2025-12-20
101375,Samsung,Appliances,2.7,Quality is really good,2025-11-19
101376,LG,Electronics,4.4,Quality is really good,2025-12-24
101377,Nike,Appliances,4.6,"Not bad, not great",2025-11-17
101378,Dell,Home,3.0,Bad experience,2025-11-20
101379,Sony,Home,3.2,Works perfectly,2025-11-19
101380,HP,Home,4.9,Poor quality,2025-11-04
101381,LG,Home,2.7,"Not bad, not great",2025-11-16
101382,LG,Home,2.8,Worth the money,2025-11-10
101383,Dell,Appliances,3.2,Decent for the price,2025-12-14
101384,HP,Home,2.9,Highly recommended,2025-11-25
101385,Nike,Electronics,3.9,Bad experience,2025-10-27
101386,LG,Appliances,4.3,Product is okay,2025-12-17
101387,Dell,Home,4.3,Average quality,2025-12-14
101388,Apple,Home,3.6,Meets expectations,2025-12-22
101389,Samsung,Electronics,4.9,Very disappointed,2025-12-22
101390,Dell,Fashion,4.4,Very disappointed,2025-12-16
101391,HP,Home,4.0,Meets expectations,2025-12-08
101392,HP,Fashion,4.2,Meets expectations,2025-11-30
101393,Sony,Electronics,3.9,Works perfectly,2025-10-28
101394,Samsung,Home,3.8,Quality is really good,2025-12-22
101395,Samsung,Electronics,4.7,Poor quality,2025-10-27
101396,Apple,Electronics,3.3,Worth the money,2025-11-25
101397,Dell,Electronics,4.8,Works perfectly,2025-12-06
101398,Samsung,Electronics,2.6,Bad experience,2025-11-17
101399,Dell,Home,4.0,Stopped working quickly,2025-12-22
101400,HP,Home,3.3,Meets expectations,2025-11-25
101401,LG,Fashion,4.3,Not worth the price,2025-11-19
101402,Apple,Fashion,3.8,Meets expectations,2025-10-31
101403,Dell,Appliances,3.0,Very disappointed,2025-12-09
101404,Boat,Appliances,4.0,"Not bad, not great",2025-12-14
101405,Boat,Appliances,3.5,Bad experience,2025-12-11
101406,Dell,Electronics,4.2,Product is okay,2025-12-09
101407,Boat,Home,4.6,Quality is really good,2025-11-12
101408,Samsung,Fashion,3.2,Decent for the price,2025-11-03
101409,Nike,Appliances,3.1,Works perfectly,2025-11-30
101410,Puma,Electronics,4.1,Average quality,2025-11-30
101411,HP,Fashion,3.2,Highly recommended,2025-12-17
101412,Dell,Home,3.1,Poor quality,2025-12-07
101413,Nike,Appliances,3.0,Stopped working quickly,2025-12-07
101414,Sony,Fashion,3.9,Worth the money,2025-11-05
