product_id,product_name,brand,category,sub_category,seller_id,price,discount_percent,stock_quantity,reorder_level,warehouse_location,rating,total_reviews,availability_status,last_updated,customer_review,review_text,feedback,comment,description
101174,Samsung Smartwatch Model-580,Samsung,Electronics,Smartwatch,SELL1003,36871,20,269,46,Delhi,2.8,1154,In Stock,2025-12-16,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101175,Sony Washing Machine Model-669,Sony,Appliances,Washing Machine,SELL1004,43738,5,221,81,Hyderabad,2.5,2873,In Stock,2025-12-18,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101176,Nike Men Model-640,Nike,Fashion,Men,SELL1001,29749,15,112,50,Chennai,4.3,2733,In Stock,2025-12-09,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101177,Boat Refrigerator Model-546,Boat,Appliances,Refrigerator,SELL1002,19537,10,183,89,Chennai,4.8,3671,In Stock,2025-12-06,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101178,Dell Kitchen Model-646,Dell,Home,Kitchen,SELL1004,1954,10,114,95,Hyderabad,4.1,1093,In Stock,2025-12-18,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101179,Sony Furniture Model-428,Sony,Home,Furniture,SELL1004,22127,5,491,51,Chennai,3.1,1976,In Stock,2025-12-05,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101180,Nike Kids Model-782,Nike,Fashion,Kids,SELL1002,45180,10,129,52,Delhi,5.0,4017,In Stock,2025-12-22,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101181,Sony Kitchen Model-577,Sony,Home,Kitchen,SELL1002,28661,20,444,68,Bangalore,2.8,396,In Stock,2025-12-13,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101182,LG Decor Model-103,LG,Home,Decor,SELL1001,32947,5,336,49,Bangalore,4.1,3273,In Stock,2025-12-06,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101183,Nike Washing Machine Model-532,Nike,Appliances,Washing Machine,SELL1004,5051,20,298,93,Mumbai,5.0,1400,In Stock,2025-12-04,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101184,HP Smartwatch Model-432,HP,Electronics,Smartwatch,SELL1001,7838,20,397,62,Hyderabad,3.4,740,In Stock,2025-12-12,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101185,Samsung Men Model-506,Samsung,Fashion,Men,SELL1004,21986,20,258,51,Hyderabad,2.6,4570,In Stock,2025-12-02,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101186,Apple Washing Machine Model-677,Apple,Appliances,Washing Machine,SELL1002,16242,0,379,99,Mumbai,4.9,743,In Stock,2025-12-07,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101187,Dell AC Model-526,Dell,Appliances,AC,SELL1001,35779,15,41,90,Delhi,4.0,4305,In Stock,2025-12-13,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101188,LG Refrigerator Model-393,LG,Appliances,Refrigerator,SELL1004,24704,20,494,43,Delhi,2.5,3854,In Stock,2025-12-03,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101189,LG Furniture Model-114,LG,Home,Furniture,SELL1002,14127,15,61,49,Chennai,4.8,3387,In Stock,2025-12-14,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101190,Sony Laptop Model-848,Sony,Electronics,Laptop,SELL1004,40247,5,276,72,Mumbai,3.8,228,In Stock,2025-11-28,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101191,Apple Laptop Model-589,Apple,Electronics,Laptop,SELL1003,34731,30,214,63,Bangalore,4.3,2906,In Stock,2025-12-08,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101192,Nike AC Model-360,Nike,Appliances,AC,SELL1004,14437,0,187,45,Hyderabad,4.6,3409,In Stock,2025-11-25,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101193,Puma Kids Model-411,Puma,Fashion,Kids,SELL1003,5509,0,27,29,Mumbai,3.5,270,In Stock,2025-12-02,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101194,LG Smartwatch Model-580,LG,Electronics,Smartwatch,SELL1003,23010,30,185,37,Bangalore,3.5,4254,In Stock,2025-12-20,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101195,Puma Smartwatch Model-447,Puma,Electronics,Smartwatch,SELL1002,13543,20,407,82,Mumbai,4.9,297,In Stock,2025-12-01,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101196,LG Women Model-520,LG,Fashion,Women,SELL1001,21569,0,497,82,Mumbai,2.8,2808,In Stock,2025-11-28,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101197,Dell AC Model-883,Dell,Appliances,AC,SELL1003,9959,20,326,94,Bangalore,4.8,1582,In Stock,2025-11-30,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101198,Boat Women Model-412,Boat,Fashion,Women,SELL1003,25336,0,440,92,Mumbai,2.7,852,In Stock,2025-12-04,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101199,HP Furniture Model-268,HP,Home,Furniture,SELL1002,2356,30,410,72,Delhi,2.8,2048,In Stock,2025-12-17,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101200,Nike Decor Model-596,Nike,Home,Decor,SELL1004,17270,5,477,100,Mumbai,3.8,837,In Stock,2025-12-07,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101201,Dell Mobile Model-296,Dell,Electronics,Mobile,SELL1002,1340,20,363,83,Mumbai,4.9,4512,In Stock,2025-12-21,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101202,Dell Mobile Model-993,Dell,Electronics,Mobile,SELL1003,29026,5,45,47,Bangalore,3.2,3801,In Stock,2025-12-05,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101203,LG Furniture Model-132,LG,Home,Furniture,SELL1003,20738,15,306,80,Mumbai,3.0,4889,In Stock,2025-12-19,Average quality,Average quality,Average quality,Average quality,Average quality
101204,Puma Kids Model-807,Puma,Fashion,Kids,SELL1003,10125,5,43,23,Delhi,4.7,2467,In Stock,2025-12-12,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101205,Boat Kids Model-606,Boat,Fashion,Kids,SELL1001,21690,10,256,26,Hyderabad,4.2,2923,In Stock,2025-12-21,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101206,Sony AC Model-449,Sony,Appliances,AC,SELL1003,37492,30,305,57,Bangalore,2.6,1347,In Stock,2025-12-04,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101207,Apple Women Model-297,Apple,Fashion,Women,SELL1003,3858,20,160,43,Chennai,4.5,1282,In Stock,2025-12-08,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101208,Samsung Women Model-452,Samsung,Fashion,Women,SELL1002,3503,5,422,66,Delhi,2.6,2269,In Stock,2025-12-02,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101209,LG Washing Machine Model-347,LG,Appliances,Washing Machine,SELL1003,10358,0,118,34,Mumbai,3.5,92,In Stock,2025-12-15,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101210,HP Furniture Model-859,HP,Home,Furniture,SELL1003,7981,30,281,90,Bangalore,4.7,4416,In Stock,2025-11-26,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101211,Samsung Kitchen Model-633,Samsung,Home,Kitchen,SELL1001,8214,10,338,94,Chennai,4.1,3497,In Stock,2025-12-24,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101212,Nike AC Model-898,Nike,Appliances,AC,SELL1002,26268,15,310,63,Delhi,4.7,2242,In Stock,2025-12-06,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101213,HP Kitchen Model-263,HP,Home,Kitchen,SELL1002,30564,30,284,96,Bangalore,4.4,3972,In Stock,2025-11-27,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101214,Sony Smartwatch Model-441,Sony,Electronics,Smartwatch,SELL1001,41611,20,187,51,Bangalore,4.2,644,In Stock,2025-12-07,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101215,LG Headphones Model-813,LG,Electronics,Headphones,SELL1003,6681,5,204,47,Hyderabad,4.9,319,In Stock,2025-12-15,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101216,Nike Mobile Model-170,Nike,Electronics,Mobile,SELL1004,2045,0,115,62,Bangalore,4.0,4947,In Stock,2025-11-28,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101217,Apple Headphones Model-876,Apple,Electronics,Headphones,SELL1001,39859,5,117,38,Delhi,3.8,4606,In Stock,2025-12-01,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101218,Dell Men Model-205,Dell,Fashion,Men,SELL1003,3495,10,266,78,Chennai,4.3,1762,In Stock,2025-11-29,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101219,Boat Men Model-148,Boat,Fashion,Men,SELL1004,35352,30,312,88,Delhi,3.6,1386,In Stock,2025-12-21,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101220,Apple Laptop Model-174,Apple,Electronics,Laptop,SELL1003,10812,20,473,32,Hyderabad,4.4,2564,In Stock,2025-12-04,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101221,Puma AC Model-769,Puma,Appliances,AC,SELL1004,43085,20,290,31,Hyderabad,4.2,1301,In Stock,2025-12-19,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101222,Samsung Refrigerator Model-442,Samsung,Appliances,Refrigerator,SELL1004,5090,0,346,35,Chennai,4.1,3374,In Stock,2025-12-18,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101223,Nike Kitchen Model-553,Nike,Home,Kitchen,SELL1003,563,30,15,100,Chennai,3.7,4063,In Stock,2025-12-23,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101224,Puma Washing Machine Model-216,Puma,Appliances,Washing Machine,SELL1001,37264,30,359,35,Hyderabad,4.7,662,In Stock,2025-11-26,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101225,Nike Men Model-907,Nike,Fashion,Men,SELL1003,39518,20,409,57,Hyderabad,4.2,2356,In Stock,2025-11-28,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101226,Dell Decor Model-892,Dell,Home,Decor,SELL1002,20810,15,339,38,Hyderabad,3.1,618,In Stock,2025-12-08,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101227,HP Smartwatch Model-842,HP,Electronics,Smartwatch,SELL1001,15525,5,151,33,Chennai,3.2,2555,In Stock,2025-11-27,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101228,Sony Washing Machine Model-756,Sony,Appliances,Washing Machine,SELL1003,14273,15,444,49,Delhi,3.0,1997,In Stock,2025-12-08,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101229,Dell Women Model-898,Dell,Fashion,Women,SELL1001,36628,15,495,27,Chennai,4.1,3978,In Stock,2025-12-24,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101230,Samsung Smartwatch Model-268,Samsung,Electronics,Smartwatch,SELL1002,13851,5,165,23,Chennai,3.4,1058,In Stock,2025-12-23,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101231,Nike Decor Model-209,Nike,Home,Decor,SELL1001,34853,20,481,61,Mumbai,4.3,1874,In Stock,2025-12-10,Average quality,Average quality,Average quality,Average quality,Average quality
101232,Dell Washing Machine Model-377,Dell,Appliances,Washing Machine,SELL1003,2163,10,105,24,Mumbai,3.1,3888,In Stock,2025-11-30,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101233,Dell Furniture Model-734,Dell,Home,Furniture,SELL1001,8992,15,20,87,Hyderabad,4.2,4980,In Stock,2025-12-19,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101234,Nike Mobile Model-907,Nike,Electronics,Mobile,SELL1001,40693,10,316,97,Hyderabad,4.5,299,In Stock,2025-11-26,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101235,Dell Kids Model-116,Dell,Fashion,Kids,SELL1003,18877,0,209,84,Chennai,3.1,3941,In Stock,2025-12-24,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101236,LG Kids Model-820,LG,Fashion,Kids,SELL1001,24065,30,148,81,Delhi,4.1,4085,In Stock,2025-12-05,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101237,Samsung Men Model-788,Samsung,Fashion,Men,SELL1002,32266,20,178,49,Chennai,4.8,2323,In Stock,2025-12-15,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101238,Puma Kids Model-483,Puma,Fashion,Kids,SELL1003,36053,10,267,55,Delhi,4.4,275,In Stock,2025-11-29,Average quality,Average quality,Average quality,Average quality,Average quality
101239,Puma Kitchen Model-894,Puma,Home,Kitchen,SELL1004,36876,20,291,38,Mumbai,3.1,2271,In Stock,2025-12-16,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101240,Dell Washing Machine Model-525,Dell,Appliances,Washing Machine,SELL1002,47723,15,471,39,Hyderabad,4.6,699,In Stock,2025-12-13,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101241,Puma Kids Model-710,Puma,Fashion,Kids,SELL1003,40059,30,174,73,Delhi,4.9,3506,In Stock,2025-11-29,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101242,LG Women Model-493,LG,Fashion,Women,SELL1004,28056,30,87,58,Bangalore,2.8,685,In Stock,2025-11-30,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101243,LG Women Model-988,LG,Fashion,Women,SELL1001,14440,10,200,49,Chennai,4.5,4573,In Stock,2025-12-23,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101244,Apple AC Model-233,Apple,Appliances,AC,SELL1002,24751,30,393,35,Bangalore,4.1,1243,In Stock,2025-12-09,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101245,Nike Decor Model-245,Nike,Home,Decor,SELL1003,5379,0,370,54,Chennai,5.0,4346,In Stock,2025-11-30,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101246,Puma Laptop Model-730,Puma,Electronics,Laptop,SELL1001,13844,5,254,70,Bangalore,3.7,2723,In Stock,2025-12-19,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101247,LG Washing Machine Model-453,LG,Appliances,Washing Machine,SELL1002,42385,10,373,68,Chennai,4.9,4115,In Stock,2025-12-11,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101248,Dell Kids Model-221,Dell,Fashion,Kids,SELL1003,49167,30,191,21,Bangalore,4.3,3262,In Stock,2025-12-06,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101249,Boat Refrigerator Model-473,Boat,Appliances,Refrigerator,SELL1003,15804,30,20,41,Delhi,4.4,1739,In Stock,2025-12-09,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101250,Nike Men Model-453,Nike,Fashion,Men,SELL1003,39317,5,124,36,Delhi,2.9,4611,In Stock,2025-12-14,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101251,Boat Smartwatch Model-535,Boat,Electronics,Smartwatch,SELL1004,31930,10,129,50,Hyderabad,3.1,2636,In Stock,2025-12-16,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101252,Nike Decor Model-620,Nike,Home,Decor,SELL1003,13593,0,109,58,Delhi,3.6,320,In Stock,2025-12-02,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101253,Samsung Washing Machine Model-511,Samsung,Appliances,Washing Machine,SELL1002,11251,0,117,62,Chennai,4.6,196,In Stock,2025-12-08,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101254,Nike Men Model-984,Nike,Fashion,Men,SELL1001,7340,10,67,60,Delhi,4.3,957,In Stock,2025-11-27,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101255,Puma Decor Model-521,Puma,Home,Decor,SELL1002,8502,10,25,64,Mumbai,4.4,2375,In Stock,2025-12-02,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101256,Apple Washing Machine Model-537,Apple,Appliances,Washing Machine,SELL1001,42639,20,477,62,Chennai,4.2,4628,In Stock,2025-12-11,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101257,Samsung Refrigerator Model-331,Samsung,Appliances,Refrigerator,SELL1003,44278,30,427,58,Delhi,4.0,1109,In Stock,2025-12-04,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101258,Dell Smartwatch Model-830,Dell,Electronics,Smartwatch,SELL1002,39698,30,151,68,Delhi,3.9,4129,In Stock,2025-12-19,Average quality,Average quality,Average quality,Average quality,Average quality
101259,Boat Women Model-478,Boat,Fashion,Women,SELL1001,8761,30,11,88,Hyderabad,4.6,3948,In Stock,2025-12-02,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101260,Samsung Smartwatch Model-592,Samsung,Electronics,Smartwatch,SELL1003,5236,10,253,20,Chennai,3.5,75,In Stock,2025-12-24,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101261,Sony Kitchen Model-653,Sony,Home,Kitchen,SELL1001,9337,15,266,54,Mumbai,2.9,3015,In Stock,2025-12-02,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101262,Nike Kitchen Model-362,Nike,Home,Kitchen,SELL1002,42030,15,391,95,Mumbai,4.3,674,In Stock,2025-12-12,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101263,Samsung Refrigerator Model-795,Samsung,Appliances,Refrigerator,SELL1004,7720,10,291,79,Delhi,4.4,3007,In Stock,2025-12-04,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101264,Samsung Furniture Model-445,Samsung,Home,Furniture,SELL1001,27400,10,265,27,Delhi,3.8,1449,In Stock,2025-12-11,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101265,Dell Decor Model-782,Dell,Home,Decor,SELL1003,29737,10,111,61,Chennai,4.2,3574,In Stock,2025-12-25,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101266,Samsung Decor Model-692,Samsung,Home,Decor,SELL1003,9712,5,101,100,Delhi,4.8,613,In Stock,2025-11-25,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101267,LG Men Model-917,LG,Fashion,Men,SELL1003,3859,5,152,21,Bangalore,3.0,4816,In Stock,2025-12-03,Average quality,Average quality,Average quality,Average quality,Average quality
101268,Boat Kids Model-405,Boat,Fashion,Kids,SELL1003,26949,10,190,75,Bangalore,2.7,3400,In Stock,2025-11-25,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101269,Sony Men Model-353,Sony,Fashion,Men,SELL1004,43935,10,112,47,Delhi,4.5,3224,In Stock,2025-12-20,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101270,Boat Women Model-649,Boat,Fashion,Women,SELL1004,29001,30,398,79,Hyderabad,4.2,2279,In Stock,2025-11-29,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101271,Puma Men Model-233,Puma,Fashion,Men,SELL1002,46158,10,44,41,Mumbai,4.7,4200,In Stock,2025-12-12,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101272,Dell Laptop Model-212,Dell,Electronics,Laptop,SELL1004,23630,10,242,29,Hyderabad,4.8,128,In Stock,2025-12-03,Average quality,Average quality,Average quality,Average quality,Average quality
101273,HP Decor Model-263,HP,Home,Decor,SELL1004,27018,5,63,63,Delhi,3.9,3248,In Stock,2025-12-01,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101274,LG AC Model-923,LG,Appliances,AC,SELL1003,32172,30,172,29,Mumbai,3.8,3401,In Stock,2025-12-23,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101275,HP Women Model-126,HP,Fashion,Women,SELL1002,15643,10,240,30,Delhi,3.7,4103,In Stock,2025-11-27,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101276,Nike Decor Model-913,Nike,Home,Decor,SELL1003,37116,30,326,75,Delhi,3.6,4638,In Stock,2025-12-15,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101277,LG Furniture Model-442,LG,Home,Furniture,SELL1003,47072,10,309,68,Hyderabad,2.9,3021,In Stock,2025-12-01,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101278,HP Kids Model-934,HP,Fashion,Kids,SELL1003,10050,15,334,74,Chennai,2.7,1260,In Stock,2025-11-28,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101279,HP Headphones Model-149,HP,Electronics,Headphones,SELL1004,29231,0,5,29,Mumbai,4.0,955,In Stock,2025-12-01,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101280,Nike Decor Model-621,Nike,Home,Decor,SELL1002,18577,10,143,85,Hyderabad,2.6,3585,In Stock,2025-11-29,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101281,HP AC Model-588,HP,Appliances,AC,SELL1004,36192,10,24,99,Delhi,3.2,4500,In Stock,2025-12-18,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101282,Dell Refrigerator Model-721,Dell,Appliances,Refrigerator,SELL1002,19432,20,25,46,Delhi,2.5,3424,In Stock,2025-12-17,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101283,Sony Men Model-530,Sony,Fashion,Men,SELL1003,27849,30,450,58,Hyderabad,4.8,3625,In Stock,2025-12-13,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101284,Nike Laptop Model-502,Nike,Electronics,Laptop,SELL1001,1339,0,253,88,Hyderabad,4.5,766,In Stock,2025-12-08,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101285,Puma Kitchen Model-857,Puma,Home,Kitchen,SELL1002,39874,10,10,63,Bangalore,4.6,191,In Stock,2025-12-25,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
101286,Samsung Mobile Model-294,Samsung,Electronics,Mobile,SELL1003,40220,10,434,32,Delhi,2.7,3900,In Stock,2025-12-11,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
101287,Samsung Washing Machine Model-612,Samsung,Appliances,Washing Machine,SELL1003,13443,10,377,99,Delhi,2.8,4332,In Stock,2025-12-16,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
101288,Samsung AC Model-387,Samsung,Appliances,AC,SELL1001,25530,30,227,40,Mumbai,4.1,4985,In Stock,2025-11-25,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
101289,Puma Decor Model-827,Puma,Home,Decor,SELL1002,37955,20,253,28,Hyderabad,5.0,4628,In Stock,2025-11-28,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101290,Nike Decor Model-151,Nike,Home,Decor,SELL1001,27171,10,353,35,Chennai,3.0,816,In Stock,2025-12-20,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101291,Samsung Men Model-129,Samsung,Fashion,Men,SELL1001,14171,20,406,49,Delhi,4.7,3858,In Stock,2025-12-01,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
101292,HP Mobile Model-837,HP,Electronics,Mobile,SELL1003,9749,0,242,39,Mumbai,4.9,4754,In Stock,2025-12-09,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101293,Samsung Headphones Model-514,Samsung,Electronics,Headphones,SELL1002,13850,0,43,98,Chennai,2.6,502,In Stock,2025-12-13,Average quality,Average quality,Average quality,Average quality,Average quality
101294,LG Women Model-133,LG,Fashion,Women,SELL1002,5083,10,359,61,Hyderabad,3.2,2254,In Stock,2025-11-26,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101295,Boat Furniture Model-698,Boat,Home,Furniture,SELL1004,49983,5,159,48,Mumbai,3.9,1024,In Stock,2025-12-04,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
101296,Samsung AC Model-731,Samsung,Appliances,AC,SELL1003,48599,30,423,40,Delhi,2.9,2735,In Stock,2025-12-01,Average quality,Average quality,Average quality,Average quality,Average quality
101297,Boat Refrigerator Model-939,Boat,Appliances,Refrigerator,SELL1001,9439,5,54,21,Mumbai,4.6,3094,In Stock,2025-12-02,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
101298,Apple Women Model-474,Apple,Fashion,Women,SELL1003,30379,5,52,95,Hyderabad,3.8,895,In Stock,2025-12-17,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101299,LG Kitchen Model-639,LG,Home,Kitchen,SELL1001,12597,20,53,49,Bangalore,2.5,1962,In Stock,2025-12-18,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
101300,Boat Decor Model-580,Boat,Home,Decor,SELL1004,48151,30,90,47,Delhi,4.2,4284,In Stock,2025-12-07,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
101301,LG Refrigerator Model-534,LG,Appliances,Refrigerator,SELL1002,41045,5,227,56,Bangalore,3.1,2601,In Stock,2025-12-22,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
101302,Boat Laptop Model-673,Boat,Electronics,Laptop,SELL1004,45511,5,434,63,Mumbai,2.5,1297,In Stock,2025-11-30,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
101303,Apple Men Model-246,Apple,Fashion,Men,SELL1003,29499,10,11,39,Hyderabad,3.1,1391,In Stock,2025-12-13,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101304,Nike AC Model-513,Nike,Appliances,AC,SELL1002,6019,15,314,92,Bangalore,4.0,4230,In Stock,2025-12-18,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
101305,Sony Decor Model-768,Sony,Home,Decor,SELL1004,46190,30,265,82,Hyderabad,4.6,4160,In Stock,2025-12-14,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101306,Nike Mobile Model-924,Nike,Electronics,Mobile,SELL1001,42276,20,80,24,Bangalore,4.2,4514,In Stock,2025-12-18,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
101307,Nike Laptop Model-485,Nike,Electronics,Laptop,SELL1001,21918,30,51,96,Delhi,3.1,2233,In Stock,2025-12-10,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
101308,Dell Women Model-953,Dell,Fashion,Women,SELL1004,8976,15,101,89,Bangalore,4.2,845,In Stock,2025-12-01,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
